appid,publisher_id
3346080,6151
3346090,44824
3346100,6151
3346110,6151
3346120,6151
3346130,6151
3346140,6151
3346160,6151
3346170,80667
3346180,6151
3346200,6151
3346220,80667
3346240,44941
3346250,45931
3346260,9426
3346270,67281
3346280,74682
3346300,4685
3346310,9246
3346320,22425
3346340,57138
3346380,21566
3346390,21890
3346400,71376
3346410,72620
3346420,14089
3346430,46717
3346440,16420
3346480,15816
3346490,54731
3346500,33380
3346510,25252
3346520,10695
3346540,79612
3346550,79612
3346560,79612
3346570,79612
3346580,15381
3346610,5930
3346620,36877
3346670,72772
3346720,17947
3346730,14089
3346740,23723
3346760,80573
3346770,33380
3346790,5546
3346800,79377
3346810,48868
3346820,50722
3346830,83613
3346840,25974
3346860,63800
3346870,24929
3346870,59212
3346880,83386
3346900,51534
3346920,73245
3346930,58755
3346940,40543
3346950,24637
3346970,68889
3346980,47830
3346990,56998
3347020,84824
3347050,27670
3347060,27670
3347070,27670
3347080,17034
3347090,64678
3347110,24794
3347120,60029
3347150,66711
3347160,45683
3347170,27783
3347190,21010
3347190,71608
3347200,45742
3347210,75765
3347250,45131
3347260,29401
3347280,85088
3347290,44498
3347310,19564
3347330,32139
3347340,70335
3347370,72277
3347400,46960
3347420,783
3347430,54744
3347470,42203
3347480,42203
3347490,42203
3347500,59387
3347520,5201
3347560,41530
3347600,27249
3347610,82274
3347620,70199
3347650,57748
3347690,47994
3347700,48442
3347710,6893
3347730,64578
3347740,57553
3347770,17706
3347790,85299
3347800,65691
3347810,71341
3347820,78934
3347830,15030
3347860,72037
3347880,12821
3347880,83035
3347900,58157
3347930,76993
3347940,18315
3347960,14928
3347980,4891
3348000,67234
3348100,2122
3348110,37729
3348110,81698
3348120,8614
3348130,23299
3348130,29366
3348150,35104
3348220,2122
3348230,2122
3348240,20607
3348260,18474
3348270,61082
3348280,63197
3348300,37354
3348300,42154
3348300,49964
3348300,55309
3348300,56999
3348320,104
3348330,104
3348350,32579
3348360,29366
3348360,40403
3348500,18747
3348510,70742
3348530,80134
3348540,65952
3348550,41240
3348560,63294
3348570,62994
3348590,17220
3348600,296
3348640,62467
3348650,37647
3348660,23691
3348670,62254
3348690,43186
3348700,26339
3348710,33215
3348720,85389
3348730,40101
3348770,429
3348850,57361
3348860,18669
3348880,74546
3348900,72359
3348910,24627
3348910,65738
3348920,26339
3348930,4444
3348950,39725
3348970,23934
3349000,40729
3349010,4770
3349040,31092
3349060,78251
3349070,45453
3349080,39823
3349130,81356
3349140,84233
3349150,71744
3349180,49129
3349190,73634
3349270,70157
3349290,44024
3349300,78081
3349320,53825
3349320,77304
3349340,1770
3349440,72258
3349460,29468
3349490,44450
3349500,27949
3349510,39491
3349520,39853
3349540,21430
3349560,38200
3349590,74638
3349600,42565
3349610,69155
3349670,47779
3349700,69461
3349710,25100
3349720,25100
3349730,61744
3349750,25676
3349770,12134
3349790,83527
3349800,7777
3349810,15507
3349820,7777
3349830,83777
3349840,7777
3349850,7777
3349860,7777
3349870,79438
3349900,12282
3349910,31343
3349920,38763
3349930,66749
3349940,46199
3349960,22888
3349970,19665
3349970,37320
3349980,26339
3350000,82545
3350020,60490
3350030,83683
3350040,2122
3350050,5368
3350110,56591
3350140,35126
3350190,1617
3350200,20041
3350250,36727
3350260,47924
3350290,21247
3350310,24586
3350340,31438
3350350,32656
3350380,17311
3350430,78420
3350440,44020
3350460,75715
3350470,9655
3350470,24929
3350470,52880
3350480,84934
3350500,15775
3350520,32778
3350540,34510
3350550,82587
3350580,76955
3350610,44913
3350630,76751
3350660,25974
3350730,83197
3350740,79533
3350750,67237
3350770,9655
3350770,24929
3350770,52880
3350780,79600
3350790,25069
3350800,36686
3350820,29277
3350830,42353
3350840,59821
3350850,16070
3350860,47099
3350870,67246
3350890,30828
3350900,24862
3350910,30944
3350920,9650
3350920,19534
3350930,47099
3350940,29747
3350950,3992
3350960,49952
3351020,4685
3351040,4174
3351070,2311
3351080,79241
3351090,6543
3351100,68724
3351110,49447
3351120,1493
3351140,71456
3351150,47827
3351170,9424
3351180,49122
3351200,35955
3351210,21027
3351220,28710
3351230,77816
3351270,13415
3351280,47496
3351290,81014
3351330,57582
3351340,55630
3351350,56293
3351360,39339
3351390,7200
3351400,39123
3351410,48964
3351420,14283
3351430,6280
3351460,55312
3351470,31590
3351490,39041
3351530,54904
3351550,70899
3351560,33227
3351570,37029
3351580,50862
3351610,81396
3351620,69803
3351640,45984
3351650,68522
3351660,44198
3351670,7777
3351690,60419
3351710,32024
3351730,24094
3351760,73655
3351770,56994
3351790,26568
3351830,42366
3351840,24875
3351860,1762
3351870,3485
3351890,79154
3351910,14873
3351940,44177
3351950,57100
3351970,15432
3351980,34903
3351990,1805
3352000,58235
3352010,60645
3352010,71822
3352020,13807
3352070,3700
3352080,77019
3352110,69274
3352120,65738
3352130,56270
3352140,50451
3352150,23106
3352150,66103
3352160,72247
3352170,45602
3352180,77620
3352200,63358
3352220,63742
3352240,82535
3352250,1805
3352260,71848
3352300,2731
3352310,2731
3352340,70142
3352350,37223
3352390,51013
3352410,48189
3352420,15118
3352440,65161
3352450,76901
3352460,41320
3352470,29975
3352480,37849
3352550,12848
3352560,7901
3352570,63765
3352570,82090
3352580,27367
3352590,8446
3352600,8446
3352610,8446
3352620,8446
3352630,8446
3352660,8446
3352670,71158
3352680,42029
3352690,82391
3352700,65738
3352710,2039
3352740,8446
3352750,34629
3352820,9523
3352840,33453
3352850,83625
3352860,6414
3352870,54836
3352880,20326
3352920,6414
3352930,70349
3352950,7171
3352970,83641
3353000,71397
3353030,41831
3353050,8575
3353080,64483
3353090,10531
3353100,84246
3353120,20771
3353130,43117
3353150,17205
3353170,26460
3353180,35417
3353190,10615
3353200,22590
3353230,84139
3353240,68724
3353260,34662
3353280,75230
3353290,44586
3353330,6253
3353360,43436
3353380,65957
3353390,25366
3353400,4468
3353410,54014
3353490,48266
3353510,10508
3353520,81481
3353530,18047
3353560,64338
3353580,16092
3353590,25221
3353620,40183
3353670,26180
3353700,78374
3353710,85592
3353720,67281
3353740,38394
3353750,18181
3353760,54902
3353800,9693
3353810,80578
3353820,45683
3353830,5808
3353840,45126
3353860,68022
3353870,37346
3353880,71606
3353900,27226
3353910,43404
3353930,43404
3354010,43404
3354020,43404
3354030,2032
3354040,363
3354050,8575
3354060,20053
3354080,76743
3354090,2032
3354130,54359
3354150,20000
3354160,805
3354170,30903
3354190,83190
3354200,21852
3354220,29366
3354230,65844
3354240,60666
3354250,60440
3354260,16662
3354280,18529
3354290,43705
3354300,36549
3354320,75410
3354410,79871
3354420,79871
3354430,79871
3354740,26396
3354740,40299
3354750,7126
3354760,36332
3354770,6848
3354850,7795
3354900,73735
3354920,44845
3354930,84213
3354950,77937
3354960,4355
3354980,67185
3354990,40674
3355010,30767
3355020,54407
3355030,17384
3355050,82587
3355060,28604
3355070,85519
3355080,56032
3355100,29886
3355110,63248
3355120,8575
3355140,82944
3355150,33980
3355160,26209
3355170,3911
3355230,33633
3355240,57826
3355260,10008
3355300,66888
3355390,72589
3355400,83508
3355420,68753
3355430,64688
3355430,73446
3355440,67144
3355450,58595
3355490,47119
3355510,41854
3355540,34691
3355550,71362
3355590,2855
3355590,37955
3355610,82085
3355690,22031
3355700,8884
3355710,73108
3355720,33658
3355730,84783
3355740,80070
3355750,30077
3355760,84627
3355780,49670
3355790,61028
3355790,71176
3355800,37697
3355810,4225
3355830,2203
3355870,69569
3355890,41932
3355900,77303
3355910,8575
3355930,60069
3355940,77715
3355950,61050
3355960,60069
3355980,74305
3355990,30473
3356010,40460
3356030,79767
3356040,54744
3356050,30861
3356060,45189
3356070,70915
3356080,82414
3356090,9879
3356100,47238
3356110,22805
3356130,45034
3356160,54570
3356220,51555
3356230,60922
3356250,31083
3356260,26007
3356270,25864
3356290,71267
3356310,51284
3356320,64231
3356330,6713
3356340,68457
3356370,68172
3356440,35556
3356470,81110
3356480,13856
3356500,12872
3356510,55947
3356520,25026
3356530,3402
3356540,27038
3356550,55012
3356570,35721
3356580,83527
3356590,59755
3356600,64231
3356620,42154
3356630,51120
3356650,82423
3356660,58797
3356670,2531
3356690,55847
3356700,58938
3356720,38513
3356730,48775
3356740,38513
3356750,11096
3356760,61444
3356770,10419
3356780,28145
3356790,11004
3356800,47507
3356810,37586
3356820,28024
3356830,12785
3356840,56387
3356850,71057
3356860,8575
3356880,19810
3356890,38033
3356900,14946
3356920,49504
3356930,33387
3356950,33387
3356960,33387
3356970,66044
3356980,83960
3357000,56757
3357010,31621
3357030,15387
3357050,3687
3357060,64011
3357120,77618
3357130,23913
3357140,14501
3357150,41559
3357150,65738
3357160,45081
3357170,56757
3357180,34324
3357190,34324
3357200,34324
3357210,34324
3357250,44625
3357260,70663
3357270,23096
3357280,70365
3357310,21148
3357330,79546
3357350,55118
3357380,55970
3357410,3034
3357430,3959
3357430,45033
3357430,51296
3357440,21910
3357470,59214
3357480,60140
3357510,11583
3357530,73866
3357570,56352
3357580,49202
3357590,56987
3357600,20609
3357630,48173
3357650,60490
3357660,13607
3357670,13163
3357680,25977
3357710,59003
3357720,83546
3357740,74985
3357760,83197
3357810,67068
3357830,47778
3357860,81088
3357870,19124
3357880,31989
3357890,64081
3357910,77870
3357930,81388
3357940,6195
3357960,72315
3357970,76183
3357980,19096
3357980,62001
3358000,60038
3358010,51808
3358020,10116
3358030,35755
3358040,57377
3358050,35142
3358060,32403
3358080,42283
3358090,42283
3358100,42283
3358130,42283
3358140,42283
3358160,42283
3358170,2674
3358180,34440
3358210,54633
3358220,54633
3358230,2070
3358250,74097
3358260,8277
3358270,57554
3358300,8575
3358310,12283
3358310,22041
3358340,74423
3358360,46512
3358370,60645
3358370,71822
3358400,6559
3358410,71123
3358440,12848
3358470,62051
3358480,56934
3358490,78379
3358500,7001
3358510,12142
3358520,2641
3358560,29366
3358570,51712
3358580,31335
3358590,44374
3358640,78379
3358650,38766
3358660,63078
3358670,78379
3358680,54639
3358680,65847
3358690,31692
3358700,25053
3358710,25053
3358720,25053
3358730,25053
3358740,10410
3358760,23894
3358770,15151
3358790,82684
3358820,70381
3358850,10554
3358860,30776
3358870,63197
3358880,9063
3358900,23160
3358950,33273
3358950,74306
3358960,50679
3358980,14002
3359000,27532
3359020,39905
3359030,51407
3359110,18982
3359140,11136
3359160,34096
3359190,3401
3359200,47093
3359210,40691
3359250,63485
3359260,8411
3359280,10502
3359290,76183
3359310,75304
3359320,60917
3359330,37160
3359360,63334
3359370,58390
3359390,38765
3359410,55673
3359420,27728
3359430,72091
3359440,42206
3359450,73034
3359470,54852
3359480,41695
3359510,1622
3359520,7470
3359540,12419
3359560,64632
3359580,7760
3359600,48530
3359610,66632
3359630,79108
3359650,2377
3359690,19176
3359710,46080
3359720,23351
3359730,77916
3359740,60538
3359800,67116
3359810,29880
3359830,69493
3359840,36473
3359860,83802
3359870,446
3359880,7708
3359920,15859
3359930,12638
3359980,20893
3359990,50167
3360000,57899
3360010,3362
3360070,80961
3360110,67236
3360130,21246
3360150,325
3360170,71446
3360190,4336
3360220,31456
3360230,24865
3360250,53469
3360260,67757
3360270,60090
3360280,47714
3360300,54489
3360320,56740
3360330,27940
3360340,60875
3360350,57554
3360370,9655
3360370,24929
3360380,56278
3360390,28145
3360400,24613
3360420,36632
3360440,71123
3360580,16383
3360580,55359
3360590,72944
3360610,49525
3360630,54086
3360640,68772
3360660,63072
3360690,34556
3360700,3108
3360710,48440
3360730,13981
3360740,70014
3360770,32995
3360770,46871
3360780,76343
3360800,13257
3360810,9426
3360820,37801
3360830,34872
3360830,36088
3360840,75556
3360850,50190
3360860,72809
3360870,18801
3360880,2887
3360890,6350
3360930,68022
3360950,85206
3360970,4887
3360990,52476
3361000,5275
3361010,44625
3361030,14917
3361060,79757
3361070,67910
3361080,31857
3361090,8598
3361120,1866
3361150,31889
3361180,50475
3361190,16789
3361200,62671
3361210,45623
3361220,38513
3361270,17406
3361280,1139
3361290,76955
3361300,76955
3361320,59841
3361330,39867
3361340,61590
3361360,43453
3361380,7352
3361440,7352
3361450,64578
3361460,27990
3361470,24250
3361480,60952
3361500,17336
3361510,59633
3361520,64632
3361540,540
3361580,58362
3361600,80675
3361620,73546
3361630,53843
3361640,5556
3361650,5556
3361660,37340
3361680,5412
3361700,49158
3361710,17696
3361720,35874
3361730,1043
3361760,35802
3361770,10502
3361780,6471
3361790,4863
3361800,39982
3361810,6558
3361820,74607
3361860,78401
3361890,59960
3361900,48082
3361910,49711
3361950,75293
3361980,26691
3361990,30149
3362010,33817
3362040,85082
3362070,75454
3362090,58684
3362100,32146
3362120,2149
3362130,36794
3362140,21940
3362150,21940
3362160,19185
3362170,34540
3362190,52374
3362210,8253
3362230,42392
3362250,13546
3362260,1982
3362290,17537
3362310,31729
3362320,9891
3362330,62329
3362340,10200
3362350,72894
3362370,28187
3362380,37697
3362390,64476
3362480,3019
3362500,69331
3362570,79211
3362590,62366
3362660,15952
3362670,80048
3362740,79108
3362750,41859
3362760,59436
3362780,45460
3362790,5604
3362810,80922
3362830,83953
3362850,28560
3362860,64842
3362870,3873
3362880,39045
3362880,57834
3362880,72490
3362900,27857
3362920,82280
3362940,38503
3362950,1091
3362960,51667
3362980,36775
3362990,68563
3363000,23469
3363020,68301
3363030,43354
3363040,13015
3363040,76027
3363050,61402
3363170,79432
3363170,81620
3363180,8575
3363200,33154
3363210,15889
3363230,83486
3363240,14827
3363250,47916
3363270,26396
3363280,10721
3363310,82112
3363350,61590
3363370,81620
3363390,30226
3363410,8014
3363420,63054
3363440,63742
3363450,15768
3363460,45572
3363480,49990
3363510,5794
3363530,76331
3363550,18956
3363560,37320
3363560,49740
3363570,76010
3363580,61245
3363590,49921
3363600,45898
3363610,11170
3363630,2641
3363640,6184
3363640,71622
3363660,59853
3363670,37320
3363670,49740
3363680,4142
3363700,76280
3363710,64281
3363730,82002
3363740,26729
3363780,76356
3363790,62339
3363800,35792
3363810,22155
3363820,34031
3363830,19109
3363840,10502
3363850,22155
3363880,64082
3363890,33144
3363970,73110
3363980,32649
3364020,6176
3364050,11060
3364060,26708
3364070,34292
3364080,31298
3364090,76220
3364100,50135
3364120,996
3364130,28654
3364200,15081
3364210,15081
3364220,63708
3364240,15081
3364250,15081
3364260,15081
3364270,15081
3364280,15081
3364290,15081
3364300,28814
3364310,15081
3364330,15081
3364350,15081
3364370,15081
3364380,15081
3364390,15081
3364400,15081
3364410,15081
3364420,15081
3364430,15081
3364440,15081
3364450,85082
3364460,54004
3364470,43423
3364480,7656
3364490,62876
3364500,10911
3364510,5514
3364520,11156
3364550,68234
3364560,977
3364570,26500
3364590,31585
3364600,85267
3364640,28360
3364650,8693
3364700,71602
3364730,73304
3364740,74996
3364770,7578
3364810,49405
3364820,9685
3364830,37836
3364840,55328
3364850,5070
3364860,21
3364880,57547
3364900,83376
3364910,27039
3364940,75847
3364970,8442
3364980,24635
3365000,38677
3365010,32538
3365020,32538
3365030,42283
3365040,42283
3365050,42283
3365080,30658
3365090,71711
3365120,11240
3365130,11240
3365140,48453
3365170,42472
3365230,15151
3365290,25676
3365300,7138
3365320,1466
3365340,24094
3365350,6477
3365360,64559
3365370,26650
3365380,29071
3365400,49905
3365420,73413
3365430,35126
3365440,59326
3365450,17170
3365460,67433
3365470,54861
3365510,50102
3365540,50745
3365550,35165
3365560,42299
3365570,64578
3365580,64578
3365590,64578
3365600,64578
3365610,64578
3365630,54684
3365640,64578
3365650,64578
3365660,57206
3365670,64578
3365680,42742
3365690,64578
3365700,64578
3365710,64578
3365720,64578
3365730,13583
3365740,18836
3365750,57206
3365760,19243
3365770,8446
3365780,33144
3365820,2068
3365840,2068
3365850,2068
3365860,2068
3365870,2068
3365890,41445
3365900,2068
3365910,2068
3365920,2068
3365970,4068
3365990,78112
3366000,83985
3366010,62555
3366010,75657
3366020,10169
3366030,2641
3366040,32539
3366050,19047
3366060,31645
3366070,39377
3366080,26446
3366080,44178
3366090,84256
3366110,27481
3366120,66006
3366130,54135
3366140,20955
3366150,83567
3366170,56144
3366180,72723
3366200,58289
3366230,53893
3366270,29907
3366290,71763
3366300,71763
3366320,70721
3366350,37617
3366370,22687
3366380,54770
3366410,17653
3366530,39381
3366590,58565
3366600,13497
3366610,54346
3366620,24205
3366680,41859
3366700,662
3366710,82298
3366750,78134
3366780,3968
3366780,29233
3366780,47421
3366780,68310
3366800,80134
3366820,30624
3366860,31849
3366870,52930
3366880,42133
3366910,68463
3366940,15379
3366950,75750
3366960,33882
3366970,11240
3366990,47980
3367000,4981
3367010,8183
3367020,24388
3367030,24243
3367060,25497
3367070,74513
3367110,5279
3367130,70134
3367140,56182
3367170,2868
3367180,15030
3367190,47163
3367210,15081
3367230,15081
3367250,7932
3367250,16609
3367260,43111
3367330,73601
3367340,73601
3367360,67091
3367380,1244
3367390,1244
3367400,1244
3367410,31696
3367420,31696
3367460,81550
3367480,50204
3367490,70219
3367500,37495
3367520,74131
3367530,57032
3367540,12695
3367590,34312
3367600,44274
3367610,67768
3367620,31894
3367660,41907
3367670,23110
3367670,29366
3367680,40538
3367680,65327
3367690,38312
3367700,21838
3367710,50261
3367720,72542
3367740,26168
3367770,53118
3367780,71035
3367790,53893
3367820,14230
3367880,48076
3367890,59153
3367900,48076
3367920,48076
3367930,32496
3367940,63946
3367950,60357
3367960,83960
3367970,24355
3367980,75038
3368050,58771
3368060,80862
3368080,12750
3368090,75709
3368100,22718
3368120,70811
3368150,70845
3368200,12141
3368210,42118
3368230,70225
3368240,17756
3368250,20718
3368280,49760
3368300,44476
3368340,3245
3368350,4685
3368360,41966
3368390,55026
3368400,12355
3368410,14489
3368420,64382
3368440,70075
3368450,70075
3368460,70075
3368470,79255
3368480,14210
3368500,22031
3368510,58543
3368520,69771
3368530,44764
3368550,23552
3368560,17494
3368570,66518
3368580,42540
3368600,14189
3368610,14189
3368630,24016
3368640,52723
3368640,82032
3368670,45135
3368680,60952
3368690,3627
3368690,75033
3368710,80238
3368750,44595
3368800,6134
3368820,58543
3368850,8713
3368860,36322
3368860,74608
3368870,11136
3368880,3754
3368910,24610
3368930,24610
3368940,7587
3368960,37827
3368960,68460
3368970,13094
3368980,33808
3368990,72091
3369000,63991
3369010,14762
3369020,75372
3369030,66547
3369050,38974
3369060,66049
3369070,29210
3369080,22069
3369090,41751
3369090,71477
3369100,85392
3369110,637
3369120,62822
3369150,548
3369150,77062
3369170,32248
3369180,31108
3369190,74250
3369200,67957
3369210,39655
3369220,78986
3369250,53901
3369280,161
3369290,9826
3369300,34245
3369310,72509
3369340,1121
3369350,16817
3369360,28096
3369370,60003
3369390,1425
3369400,1425
3369410,15114
3369420,10203
3369430,49667
3369470,73979
3369500,77266
3369510,31137
3369540,79107
3369570,52948
3369590,82902
3369610,21581
3369620,46122
3369670,59973
3369700,16231
3369850,63533
3369870,10476
3369880,29366
3369920,69592
3369940,38168
3369960,67565
3369970,31902
3369980,59192
3369990,58986
3370050,29784
3370070,44072
3370080,49893
3370100,63060
3370120,22483
3370130,56857
3370150,20066
3370170,79950
3370180,36469
3370190,16086
3370200,44965
3370210,17854
3370230,60524
3370250,45698
3370260,42734
3370270,47130
3370290,42502
3370300,84827
3370310,42502
3370330,69673
3370340,28923
3370350,72355
3370370,13466
3370400,44990
3370430,17034
3370450,29294
3370460,42387
3370480,22362
3370490,40973
3370500,68780
3370510,64765
3370520,47051
3370540,23106
3370540,66103
3370560,39318
3370570,69747
3370580,44664
3370600,56765
3370640,18097
3370660,71682
3370670,74649
3370680,62521
3370710,16756
3370730,43824
3370740,70157
3370750,75723
3370760,32050
3370770,82723
3370820,60444
3370830,68229
3370840,12798
3370880,54061
3370900,58930
3370930,58415
3370940,72790
3370950,51463
3370960,16374
3370970,39602
3370980,41618
3371030,71992
3371050,30886
3371060,43615
3371070,74554
3371090,78635
3371110,79908
3371160,66925
3371180,38397
3371200,80674
3371220,453
3371230,82555
3371240,46068
3371250,16728
3371260,32759
3371270,2300
3371290,54333
3371300,2032
3371320,75924
3371330,77021
3371380,44274
3371390,2032
3371400,1578
3371410,10372
3371420,71673
3371430,2122
3371440,2122
3371450,2122
3371460,849
3371470,81268
3371480,14154
3371500,48821
3371510,70244
3371520,77906
3371630,39197
3371650,4685
3371660,61646
3371670,34467
3371690,4498
3371710,34315
3371720,59947
3371730,9099
3371740,5851
3371750,16086
3371760,28507
3371760,47094
3371770,59936
3371790,27875
3371800,33575
3371800,42820
3371810,32477
3371840,25452
3371930,27466
3371940,81360
3371950,16060
3371990,82587
3372000,32316
3372010,74524
3372030,9099
3372040,23022
3372060,72691
3372070,4074
3372080,48416
3372090,19814
3372100,71205
3372120,64578
3372130,64578
3372140,64578
3372150,64578
3372160,64578
3372170,64578
3372180,78048
3372190,43449
3372200,64578
3372210,64578
3372220,64578
3372230,29757
3372240,64578
3372250,64578
3372260,64578
3372270,64578
3372280,64578
3372290,64578
3372300,64578
3372310,64578
3372320,64578
3372330,64578
3372340,64578
3372350,64578
3372360,64578
3372370,65316
3372390,12416
3372410,50845
3372420,60952
3372440,47410
3372460,23132
3372470,85593
3372500,22632
3372510,4685
3372520,33377
3372530,45398
3372540,66840
3372570,44370
3372590,48535
3372600,71560
3372620,6146
3372630,28675
3372640,8472
3372650,55796
3372660,75673
3372710,42555
3372720,3441
3372740,84647
3372750,15732
3372820,42083
3372840,78633
3372850,22503
3372860,22503
3372870,22503
3372880,2533
3372880,6761
3372880,25118
3372890,60178
3372930,806
3372940,68329
3372950,84202
3372960,46850
3372980,57441
3372990,13586
3373000,41074
3373030,852
3373040,81423
3373050,41644
3373080,27885
3373090,50379
3373100,50379
3373110,50379
3373120,50379
3373130,50379
3373140,50379
3373150,50379
3373160,50379
3373170,50379
3373180,50379
3373190,50379
3373200,50379
3373210,50379
3373220,50379
3373230,50379
3373240,50379
3373250,50379
3373280,76979
3373310,34373
3373330,41969
3373340,22455
3373350,55970
3373360,19761
3373370,19761
3373390,17653
3373400,26486
3373410,66377
3373430,9539
3373440,55970
3373470,61128
3373480,23777
3373490,38108
3373500,38764
3373520,20045
3373530,27948
3373540,8652
3373550,27948
3373580,22503
3373590,22503
3373600,22503
3373630,61001
3373640,70185
3373650,1272
3373660,76901
3373670,8525
3373680,15369
3373730,33663
3373750,60963
3373760,38036
3373800,61779
3373810,22458
3373820,4363
3373830,49964
3373850,24547
3373860,31524
3373870,42203
3373880,42203
3373890,42203
3373900,3139
3373920,82958
3373940,47624
3373950,74450
3373960,3873
3373970,59694
3373980,42140
3373990,17942
3374020,13144
3374030,47624
3374040,14346
3374060,15661
3374070,45836
3374090,43054
3374140,8308
3374160,43007
3374230,5968
3374270,67362
3374280,67866
3374300,59240
3374340,73892
3374360,66504
3374390,54536
3374400,82298
3374420,13836
3374440,70940
3374450,11537
3374460,52841
3374470,4227
3374490,39094
3374500,24243
3374510,38764
3374550,66504
3374560,66504
3374570,66504
3374590,73869
3374600,37147
3374610,6749
3374620,37156
3374640,75188
3374650,42572
3374660,42572
3374670,4685
3374680,21
3374700,12873
3374710,49454
3374720,25509
3374740,24514
3374790,26073
3374800,84434
3374820,74472
3374840,67914
3374880,38805
3374900,9426
3374920,54749
3374930,53329
3374940,54749
3374950,54749
3374960,54749
3374970,57319
3374990,42103
3375010,61563
3375020,33738
3375030,33738
3375040,33738
3375050,33738
3375060,8330
3375070,12305
3375100,76897
3375110,53280
3375120,1978
3375170,84994
3375180,84994
3375220,7760
3375270,74685
3375280,57748
3375300,76031
3375310,76548
3375330,28089
3375340,57192
3375350,23833
3375360,44564
3375440,20900
3375490,73150
3375500,11054
3375510,49062
3375520,8599
3375540,49062
3375550,79793
3375560,69331
3375580,68806
3375590,62981
3375600,71110
3375630,85536
3375640,66391
3375680,62737
3375690,9113
3375700,15471
3375730,52018
3375750,8761
3375760,28481
3375780,59583
3375800,25752
3375830,27806
3375840,42283
3375870,4940
3375880,1029
3375890,25526
3375940,80599
3375950,43907
3375970,12827
3376020,3544
3376030,36860
3376040,5377
3376060,28767
3376070,73295
3376080,24032
3376100,53819
3376130,83271
3376140,82541
3376150,62402
3376160,27948
3376170,492
3376180,245
3376200,39081
3376210,31737
3376230,48480
3376250,14550
3376270,82987
3376290,77659
3376310,57319
3376340,67853
3376410,40992
3376430,1818
3376440,39307
3376470,41947
3376480,44132
3376500,56851
3376510,81164
3376520,4202
3376530,31137
3376540,9116
3376550,24898
3376570,68363
3376580,63068
3376590,53085
3376600,22917
3376620,11537
3376630,61154
3376640,4685
3376650,26680
3376690,23702
3376710,18439
3376740,14899
3376750,2032
3376760,25473
3376780,46519
3376830,67833
3376840,48759
3376850,35354
3376860,15287
3376920,2696
3376930,16873
3376940,80134
3376950,35836
3376960,50726
3376990,76950
3377010,79353
3377020,20950
3377080,42572
3377090,42572
3377100,42572
3377110,42572
3377120,42572
3377130,42572
3377170,32611
3377190,1203
3377200,39987
3377220,34225
3377230,44651
3377260,53893
3377270,83408
3377280,1380
3377290,2867
3377300,6167
3377310,1725
3377320,1725
3377340,16569
3377360,9973
3377390,13425
3377400,58338
3377410,76821
3377420,36684
3377480,69489
3377490,9560
3377510,32613
3377520,13695
3377530,407
3377550,41593
3377570,24497
3377590,45482
3377640,9691
3377680,74542
3377690,76314
3377700,21710
3377720,74242
3377730,76751
3377770,80255
3377780,55668
3377790,54267
3377810,32759
3377840,79309
3377860,12936
3377880,79309
3377890,32107
3377900,40930
3377910,75808
3377940,43918
3377960,12357
3377980,53469
3377990,40316
3378000,75735
3378030,6744
3378040,66821
3378070,54343
3378080,15734
3378100,72453
3378110,48151
3378130,37074
3378140,35170
3378190,33105
3378200,59228
3378240,20864
3378250,41642
3378260,66669
3378270,35312
3378280,39180
3378300,24849
3378330,51194
3378330,51382
3378340,64372
3378360,15584
3378380,77870
3378390,51194
3378390,51382
3378410,43029
3378430,22690
3378460,2660
3378470,9923
3378480,9923
3378490,9923
3378500,9923
3378510,9923
3378520,9923
3378570,58205
3378600,23802
3378610,21352
3378620,62076
3378640,56501
3378650,64819
3378770,56911
3378830,83804
3378940,15889
3378950,85400
3378960,52697
3379050,15889
3379070,30584
3379110,26546
3379140,78048
3379150,83460
3379160,20675
3379170,77568
3379180,34722
3379190,43156
3379210,41630
3379220,13270
3379240,852
3379250,26729
3379260,15593
3379270,72091
3379280,39422
3379320,81360
3379360,56571
3379380,2641
3379390,67480
3379420,79969
3379430,21353
3379440,9942
3379460,46835
3379550,80611
3379580,9679
3379590,40294
3379610,24470
3379620,24333
3379630,46547
3379640,76138
3379650,34112
3379690,67923
3379720,79781
3379750,47306
3379760,78379
3379770,57388
3379780,5012
3379790,21353
3379820,85130
3379860,3935
3379870,9944
3379880,23892
3379910,11240
3379970,68772
3379980,68772
3379990,68772
3380000,68772
3380010,59831
3380030,82227
3380050,68563
3380060,18598
3380090,46313
3380100,33248
3380110,82426
3380150,31934
3380170,52038
3380310,40707
3380320,18355
3380330,36796
3380340,56806
3380360,12693
3380380,70234
3380430,70234
3380460,8422
3380470,18034
3380480,54473
3380500,74839
3380510,43495
3380520,11230
3380520,76973
3380540,68522
3380550,27866
3380560,71622
3380570,23066
3380580,31755
3380600,85555
3380610,51261
3380620,4048
3380640,28449
3380650,54133
3380700,51561
3380710,1578
3380730,30992
3380740,61273
3380750,40436
3380760,8543
3380790,33628
3380800,40685
3380810,50711
3380820,54072
3380830,69689
3380840,76638
3380850,17163
3380860,63794
3380870,37681
3380880,63600
3380900,63477
3380910,69626
3380940,15727
3380950,15697
3380960,51527
3380970,80134
3380980,47062
3381000,51881
3381010,20152
3381030,29297
3381040,25903
3381080,38420
3381110,8363
3381120,38371
3381140,64047
3381170,50404
3381190,69493
3381200,58637
3381210,12848
3381260,12848
3381270,74003
3381280,3081
3381290,81541
3381300,40356
3381310,28426
3381320,7300
3381330,76103
